vente_id;date_mutation;nature_mutation;valeur_fonciere
27141;2020-02-14 00:00:00;Vente;172900
27142;2020-02-18 00:00:00;Vente;138000
27143;2020-02-03 00:00:00;Vente;344000
27144;2020-02-03 00:00:00;Vente;234000
27145;2020-02-21 00:00:00;Vente;2500000
27146;2020-02-26 00:00:00;Vente;345600
27147;2020-02-28 00:00:00;Vente;510000
27148;2020-02-20 00:00:00;Vente;355000
27149;2020-02-06 00:00:00;Vente;179900
27150;2020-02-07 00:00:00;Vente;132000
27151;2020-02-06 00:00:00;Vente;86000
27152;2020-02-05 00:00:00;Vente;285000
27153;2020-02-21 00:00:00;Vente;293000
27154;2020-02-28 00:00:00;Vente;144900
27155;2020-02-26 00:00:00;Vente;116610
27156;2020-02-27 00:00:00;Vente;142000
27157;2020-02-21 00:00:00;Vente;431000
27158;2020-02-26 00:00:00;Vente;196000
27159;2020-02-20 00:00:00;Vente;99900
27160;2020-03-03 00:00:00;Vente;220000
27161;2020-02-24 00:00:00;Vente;230000
27162;2020-02-18 00:00:00;Vente;38000
27163;2020-02-20 00:00:00;Vente;166500
27164;2020-02-26 00:00:00;Vente;148000
27165;2020-03-05 00:00:00;Vente;268000
27166;2020-02-28 00:00:00;Vente;233000
27167;2020-03-02 00:00:00;Vente;165550
27168;2020-03-04 00:00:00;Vente;199570
27169;2020-02-11 00:00:00;Vente;183750
27170;2020-02-14 00:00:00;Vente;96000
27171;2020-02-11 00:00:00;Vente;150000
27172;2020-02-21 00:00:00;Vente;329845
27173;2020-03-06 00:00:00;Vente;240000
27174;2020-02-17 00:00:00;Vente;155500
27175;2020-03-06 00:00:00;Vente;316000
27176;2020-02-27 00:00:00;Vente;21000
27177;2020-02-26 00:00:00;Vente;79000
27178;2020-02-26 00:00:00;Vente;170000
27179;2020-02-26 00:00:00;Vente;142360
27180;2020-03-09 00:00:00;Vente;189000
27181;2020-03-02 00:00:00;Vente;173000
27182;2020-03-05 00:00:00;Vente;242000
27183;2020-03-06 00:00:00;Vente;152000
27184;2020-02-17 00:00:00;Vente;166000
27185;2020-02-18 00:00:00;Vente;153000
27186;2020-03-20 00:00:00;Vente;154000
27187;2020-02-27 00:00:00;Vente;158000
27188;2020-03-06 00:00:00;Vente;201000
27189;2020-02-15 00:00:00;Vente;190300
27190;2020-03-11 00:00:00;Vente;257750
27191;2020-03-10 00:00:00;Vente;128100
27192;2020-03-20 00:00:00;Vente;220000
27193;2020-03-13 00:00:00;Vente;180000
27194;2020-03-20 00:00:00;Vente;157500
27195;2020-02-27 00:00:00;Vente;88000
27196;2020-03-13 00:00:00;Vente;290000
27197;2020-03-16 00:00:00;Vente;184000
27198;2020-03-04 00:00:00;Vente;185000
27199;2020-03-06 00:00:00;Vente;125000
27200;2020-03-06 00:00:00;Vente;218000
27201;2020-03-04 00:00:00;Vente;64000
27202;2020-03-13 00:00:00;Vente;345000
27203;2020-03-18 00:00:00;Vente;151100
27204;2020-03-19 00:00:00;Vente;256606
27205;2020-03-31 00:00:00;Vente;109000
27206;2020-04-09 00:00:00;Vente;170000
27207;2020-04-15 00:00:00;Vente;239000
27208;2020-04-17 00:00:00;Vente;235000
27209;2020-03-27 00:00:00;Vente;130000
27210;2020-03-27 00:00:00;Vente;137600
27211;2020-04-15 00:00:00;Vente;142000
27212;2020-03-11 00:00:00;Vente;256900
27213;2020-04-10 00:00:00;Vente;145000
27214;2020-03-11 00:00:00;Vente;211000
27215;2020-03-11 00:00:00;Vente;376500
27216;2020-04-15 00:00:00;Vente;424310
27217;2020-04-01 00:00:00;Vente;65000
27218;2020-04-10 00:00:00;Vente;142000
27219;2020-03-20 00:00:00;Vente;160300
27220;2020-04-17 00:00:00;Vente;257000
27221;2020-04-24 00:00:00;Vente;212000
27222;2020-04-30 00:00:00;Vente;198000
27223;2020-04-27 00:00:00;Vente;243000
27224;2020-04-24 00:00:00;Vente;121000
27225;2020-04-24 00:00:00;Vente;332350
27226;2020-05-07 00:00:00;Vente;102400
27227;2020-04-20 00:00:00;Vente;285000
27228;2020-05-04 00:00:00;Vente;160000
27229;2020-04-30 00:00:00;Vente;286000
27230;2020-05-06 00:00:00;Vente;167000
27231;2020-05-18 00:00:00;Vente;172000
27232;2020-05-13 00:00:00;Vente;158000
27233;2020-05-14 00:00:00;Vente;170000
27234;2020-05-15 00:00:00;Vente;166000
27235;2020-03-19 00:00:00;Vente;88000
27236;2020-05-11 00:00:00;Vente;157500
27237;2020-05-15 00:00:00;Vente;200000
27238;2020-05-14 00:00:00;Vente;259680
27239;2020-05-15 00:00:00;Vente;242000
27240;2020-05-14 00:00:00;Vente;140000
27241;2020-05-22 00:00:00;Vente;345000
27242;2020-05-14 00:00:00;Vente;48000
27243;2020-05-09 00:00:00;Vente;295000
27244;2020-05-25 00:00:00;Vente;120000
27245;2020-05-18 00:00:00;Vente;255000
27246;2020-05-19 00:00:00;Vente;233570
27247;2020-05-13 00:00:00;Vente;80000
27248;2020-05-13 00:00:00;Vente;135000
27249;2020-05-18 00:00:00;Vente;192638,48
27250;2020-05-25 00:00:00;Vente;150000
27251;2020-05-29 00:00:00;Vente;150000
27252;2020-05-28 00:00:00;Vente;161577
27253;2020-05-15 00:00:00;Vente;175000
27254;2020-06-03 00:00:00;Vente;190000
27255;2020-05-15 00:00:00;Vente;259000
27256;2020-05-15 00:00:00;Vente;159900
27257;2020-05-26 00:00:00;Vente;260000
27258;2020-05-26 00:00:00;Vente;143000
27259;2020-05-20 00:00:00;Vente;158100
27260;2020-05-20 00:00:00;Vente;174000
27261;2020-05-18 00:00:00;Vente;210350
27262;2020-05-14 00:00:00;Vente;175000
27263;2020-05-25 00:00:00;Vente;341739,84
27264;2020-06-05 00:00:00;Vente;141500
27265;2020-06-05 00:00:00;Vente;173000
27266;2020-05-04 00:00:00;Vente;108000
27267;2020-05-05 00:00:00;Vente;197000
27268;2020-05-14 00:00:00;Vente;130500
27269;2020-05-18 00:00:00;Vente;142000
27270;2020-05-25 00:00:00;Vente;260000
27271;2020-05-26 00:00:00;Vente;259600
27272;2020-05-25 00:00:00;Vente;330000
27273;2020-05-20 00:00:00;Vente;207515
27274;2020-05-29 00:00:00;Vente;90000
27275;2020-05-28 00:00:00;Vente;120000
27276;2020-05-20 00:00:00;Vente;156800
27277;2020-05-20 00:00:00;Vente;220000
27278;2020-05-29 00:00:00;Vente;120000
27279;2020-05-29 00:00:00;Vente;352000
27280;2020-05-29 00:00:00;Vente;268000
27281;2020-05-23 00:00:00;Vente;124150
27282;2020-05-20 00:00:00;Vente;230000
27283;2020-05-20 00:00:00;Vente;200000
27284;2020-06-12 00:00:00;Vente;187650
27285;2020-05-29 00:00:00;Vente;240000
27286;2020-05-22 00:00:00;Vente;181000
27287;2020-05-26 00:00:00;Vente;142000
27288;2020-05-28 00:00:00;Vente;158000
27289;2020-05-28 00:00:00;Vente;137500
27290;2020-05-28 00:00:00;Vente;110000
27291;2020-06-15 00:00:00;Vente;244000
27292;2020-05-29 00:00:00;Vente;193000
27293;2020-06-10 00:00:00;Vente;165000
27294;2020-06-15 00:00:00;Vente;380000
27295;2020-06-03 00:00:00;Vente;379000
27296;2020-05-22 00:00:00;Vente;168000
27297;2020-06-05 00:00:00;Vente;57000
27298;2020-06-10 00:00:00;Vente;144000
27299;2020-05-22 00:00:00;Vente;176000
27300;2020-05-26 00:00:00;Vente;125000
27301;2020-06-11 00:00:00;Vente;265000
27302;2020-06-05 00:00:00;Vente;105000
27303;2020-06-15 00:00:00;Vente;140000
27304;2020-06-08 00:00:00;Vente;213000
27305;2020-06-11 00:00:00;Vente;162000
27306;2020-06-15 00:00:00;Vente;123800
27307;2020-06-08 00:00:00;Vente;255000
27308;2020-05-25 00:00:00;Vente;204000
27309;2020-05-25 00:00:00;Vente;198000
27310;2020-05-25 00:00:00;Vente;350000
27311;2020-06-15 00:00:00;Vente;147000
27312;2020-06-17 00:00:00;Vente;337600
27313;2020-06-11 00:00:00;Vente;351000
27314;2020-06-15 00:00:00;Vente;132000
27315;2020-06-16 00:00:00;Vente;90000
27316;2020-06-12 00:00:00;Vente;369000
27317;2020-06-03 00:00:00;Vente;177000
27318;2020-06-16 00:00:00;Vente;495050
27319;2020-06-19 00:00:00;Vente;176000
27320;2020-06-22 00:00:00;Vente;247144
27321;2020-06-24 00:00:00;Vente;124000
27322;2020-06-12 00:00:00;Vente;605000
27323;2020-06-22 00:00:00;Vente;183000
27324;2020-06-05 00:00:00;Vente;335000
27325;2020-06-19 00:00:00;Vente;137000
27326;2020-06-08 00:00:00;Vente;177900
27327;2020-05-29 00:00:00;Vente;299000
27328;2020-06-12 00:00:00;Vente;337700
27329;2020-06-26 00:00:00;Vente;135000
27330;2020-06-02 00:00:00;Vente;349200
27331;2020-06-02 00:00:00;Vente;118000
27332;2020-06-26 00:00:00;Vente;484270
27333;2020-06-24 00:00:00;Vente;165000
27334;2020-05-26 00:00:00;Vente;232000
27335;2020-06-04 00:00:00;Vente;144500
27336;2020-06-04 00:00:00;Vente;117000
27337;2020-06-29 00:00:00;Vente;200000
27338;2020-06-18 00:00:00;Vente;142500
27339;2020-06-03 00:00:00;Vente;165000
27340;2020-06-17 00:00:00;Vente;350000
27341;2020-06-09 00:00:00;Vente;126000
27342;2020-06-26 00:00:00;Vente;169000
27343;2020-06-17 00:00:00;Vente;194000
27344;2020-06-11 00:00:00;Vente;115000
27345;2020-06-08 00:00:00;Vente;175500
27346;2020-06-22 00:00:00;Vente;221000
27347;2020-06-10 00:00:00;Vente;102000
27348;2020-06-23 00:00:00;Vente;180000
27349;2020-06-16 00:00:00;Vente;140000
27350;2020-06-22 00:00:00;Vente;131000
27351;2020-06-12 00:00:00;Vente;315000
27352;2020-06-15 00:00:00;Vente;168728
27353;2020-06-19 00:00:00;Vente;136000
27354;2020-06-29 00:00:00;Vente;135000
27355;2020-06-29 00:00:00;Vente;90000
27356;2020-06-24 00:00:00;Vente;220000
27357;2020-06-18 00:00:00;Vente;384000
27358;2020-06-29 00:00:00;Vente;380000
27359;2020-06-30 00:00:00;Vente;320000
27360;2020-06-12 00:00:00;Vente;135000
27361;2020-06-17 00:00:00;Vente;183000
27362;2020-06-17 00:00:00;Vente;322000
27363;2020-06-23 00:00:00;Vente;259302,6
27364;2020-06-19 00:00:00;Vente;122000
27365;2020-05-29 00:00:00;Vente;258000
27366;2020-06-23 00:00:00;Vente;197000
27367;2020-06-19 00:00:00;Vente;182000
27368;2020-06-16 00:00:00;Vente;285000
27369;2020-06-25 00:00:00;Vente;258000
27370;2020-06-26 00:00:00;Vente;399000
27371;2020-06-24 00:00:00;Vente;168400
27372;2020-06-30 00:00:00;Vente;140000
27373;2020-06-23 00:00:00;Vente;109500
27374;2020-06-19 00:00:00;Vente;137000
27375;2020-06-30 00:00:00;Vente;199900
27376;2020-06-29 00:00:00;Vente;303800
27377;2020-06-26 00:00:00;Vente;175000
27378;2020-06-26 00:00:00;Vente;164919
27379;2020-06-25 00:00:00;Vente;154400
27380;2020-06-30 00:00:00;Vente;173000
27381;2020-06-26 00:00:00;Vente;161000
27382;2020-06-30 00:00:00;Vente;180000
27383;2020-05-15 00:00:00;Vente;145000
27384;2020-01-10 00:00:00;Vente;240150
27385;2020-01-06 00:00:00;Vente;285500
27386;2020-01-06 00:00:00;Vente;165000
27387;2020-01-03 00:00:00;Vente;331000
27388;2020-01-03 00:00:00;Vente;374675
27389;2020-01-08 00:00:00;Vente;842000
27390;2020-01-13 00:00:00;Vente;1006000
27391;2020-01-07 00:00:00;Vente;315000
27392;2020-01-06 00:00:00;Vente;660000
27393;2020-01-13 00:00:00;Vente;595000
27394;2020-01-08 00:00:00;Vente;930000
27395;2020-01-10 00:00:00;Vente;646000
27396;2020-01-17 00:00:00;Vente;733900
27397;2020-01-21 00:00:00;Vente;439460
27398;2020-01-03 00:00:00;Vente;209000
27399;2020-01-10 00:00:00;Vente;419000
27400;2020-01-13 00:00:00;Vente;489400
27401;2020-01-10 00:00:00;Vente;335000
27402;2020-01-07 00:00:00;Vente;514142
27403;2020-01-09 00:00:00;Vente;580000
27404;2020-01-10 00:00:00;Vente;270103
27405;2020-01-09 00:00:00;Vente;297000
27406;2020-01-16 00:00:00;Vente;875000
27407;2020-01-13 00:00:00;Vente;895000
27408;2020-01-16 00:00:00;Vente;369500
27409;2020-01-20 00:00:00;Vente;99000
27410;2020-01-16 00:00:00;Vente;103000
27411;2020-01-17 00:00:00;Vente;536000
27412;2020-01-06 00:00:00;Vente;1690000
27413;2020-01-21 00:00:00;Vente;242000
27414;2020-01-17 00:00:00;Vente;875000
27415;2020-01-16 00:00:00;Vente;85000
27416;2020-01-03 00:00:00;Vente;163000
27417;2020-01-13 00:00:00;Vente;867000
27418;2020-01-08 00:00:00;Vente;396450
27419;2020-01-13 00:00:00;Vente;350000
27420;2020-01-23 00:00:00;Vente;154000
27421;2020-01-17 00:00:00;Vente;265000
27422;2020-01-20 00:00:00;Vente;1375000
27423;2020-01-02 00:00:00;Vente;140000
27424;2020-01-15 00:00:00;Vente;335000
27425;2020-01-15 00:00:00;Vente;155000
27426;2020-01-13 00:00:00;Vente;315000
27427;2020-01-24 00:00:00;Vente;264150
27428;2020-01-17 00:00:00;Vente;436500
27429;2020-01-17 00:00:00;Vente;149900
27430;2020-01-24 00:00:00;Vente;85000
27431;2020-01-22 00:00:00;Vente;854910
27432;2020-01-17 00:00:00;Vente;489090
27433;2020-01-29 00:00:00;Vente;568000
27434;2020-01-31 00:00:00;Vente;232500
27435;2020-01-22 00:00:00;Vente;474000
27436;2020-01-29 00:00:00;Vente;128945
27437;2020-01-10 00:00:00;Vente;190000
27438;2020-01-24 00:00:00;Vente;85000
27439;2020-01-22 00:00:00;Vente;388000
27440;2020-01-30 00:00:00;Vente;175000
27441;2020-01-10 00:00:00;Vente;632000
27442;2020-01-23 00:00:00;Vente;175000
27443;2020-01-31 00:00:00;Vente;458500
27444;2020-01-31 00:00:00;Vente;318000
27445;2020-01-13 00:00:00;Vente;247000
27446;2020-01-28 00:00:00;Vente;125000
27447;2020-01-16 00:00:00;Vente;368000
27448;2020-01-31 00:00:00;Vente;245000
27449;2020-02-03 00:00:00;Vente;585000
27450;2020-02-05 00:00:00;Vente;161900
27451;2020-01-31 00:00:00;Vente;324600
27452;2020-01-29 00:00:00;Vente;1230000
27453;2020-01-31 00:00:00;Vente;213000
27454;2020-01-23 00:00:00;Vente;231000
27455;2020-01-29 00:00:00;Vente;119000
27456;2020-01-20 00:00:00;Vente;638000
27457;2020-01-23 00:00:00;Vente;1032600
27458;2020-01-29 00:00:00;Vente;286400
27459;2020-01-17 00:00:00;Vente;218000
27460;2020-01-20 00:00:00;Vente;259350
27461;2020-01-30 00:00:00;Vente;135500
27462;2020-02-07 00:00:00;Vente;190900
27463;2020-01-27 00:00:00;Vente;193800
27464;2020-01-17 00:00:00;Vente;159000
27465;2020-01-22 00:00:00;Vente;141250
27466;2020-01-24 00:00:00;Vente;135424
27467;2020-01-27 00:00:00;Vente;283000
27468;2020-01-31 00:00:00;Vente;190000
27469;2020-01-20 00:00:00;Vente;212010
27470;2020-02-12 00:00:00;Vente;646700
27471;2020-02-03 00:00:00;Vente;480000
27472;2020-01-23 00:00:00;Vente;272000
27473;2020-01-30 00:00:00;Vente;300000
27474;2020-01-31 00:00:00;Vente;170468
27475;2020-02-06 00:00:00;Vente;197000
27476;2020-02-10 00:00:00;Vente;387000
27477;2020-02-05 00:00:00;Vente;180500
27478;2020-02-05 00:00:00;Vente;191930
27479;2020-02-06 00:00:00;Vente;389750
27480;2020-02-06 00:00:00;Vente;220384
27481;2020-02-12 00:00:00;Vente;328950
27482;2020-02-06 00:00:00;Vente;448500
27483;2020-02-03 00:00:00;Vente;230000
27484;2020-01-31 00:00:00;Vente;400500
27485;2020-01-28 00:00:00;Vente;327000
27486;2020-02-13 00:00:00;Vente;620500
27487;2020-01-31 00:00:00;Vente;658800
27488;2020-01-27 00:00:00;Vente;192000
27489;2020-02-25 00:00:00;Vente;184020
27490;2020-01-31 00:00:00;Vente;218000
27491;2020-01-31 00:00:00;Vente;700000
27492;2020-02-11 00:00:00;Vente;164000
27493;2020-02-21 00:00:00;Vente;92000
27494;2020-02-13 00:00:00;Vente;1173000
27495;2020-02-05 00:00:00;Vente;530000
27496;2020-02-13 00:00:00;Vente;497000
27497;2020-02-07 00:00:00;Vente;438000
27498;2020-02-07 00:00:00;Vente;165000
27499;2020-02-19 00:00:00;Vente;445000
27500;2020-02-04 00:00:00;Vente;316000
27501;2020-02-10 00:00:00;Vente;228000
27502;2020-02-11 00:00:00;Vente;222500
27503;2020-02-19 00:00:00;Vente;419000
27504;2020-02-04 00:00:00;Vente;305000
27505;2020-02-04 00:00:00;Vente;170000
27506;2020-02-26 00:00:00;Vente;425000
27507;2020-01-31 00:00:00;Vente;201900
27508;2020-02-11 00:00:00;Vente;80300
27509;2020-02-11 00:00:00;Vente;431000
27510;2020-02-13 00:00:00;Vente;376320
27511;2020-02-17 00:00:00;Vente;535000
27512;2020-02-18 00:00:00;Vente;495000
27513;2020-02-07 00:00:00;Vente;296000
27514;2020-02-27 00:00:00;Vente;540000
27515;2020-02-19 00:00:00;Vente;320000
27516;2020-02-03 00:00:00;Vente;225000
27517;2020-02-07 00:00:00;Vente;540000
27518;2020-02-19 00:00:00;Vente;166680
27519;2020-03-04 00:00:00;Vente;485000
27520;2020-02-20 00:00:00;Vente;323000
27521;2020-02-20 00:00:00;Vente;107000
27522;2020-02-28 00:00:00;Vente;1622700
27523;2020-02-19 00:00:00;Vente;132000
27524;2020-02-21 00:00:00;Vente;300500
27525;2020-02-20 00:00:00;Vente;444000
27526;2020-02-27 00:00:00;Vente;567000
27527;2020-03-09 00:00:00;Vente;730500
27528;2020-02-24 00:00:00;Vente;270000
27529;2020-02-28 00:00:00;Vente;905000
27530;2020-02-28 00:00:00;Vente;228000
27531;2020-03-04 00:00:00;Vente;244722
27532;2020-02-28 00:00:00;Vente;165000
27533;2020-02-27 00:00:00;Vente;192000
27534;2020-03-03 00:00:00;Vente;585000
27535;2020-02-18 00:00:00;Vente;263000
27536;2020-02-26 00:00:00;Vente;685000
27537;2020-02-21 00:00:00;Vente;148000
27538;2020-02-26 00:00:00;Vente;166000
27539;2020-02-17 00:00:00;Vente;465000
27540;2020-03-09 00:00:00;Vente;339000
27541;2020-02-28 00:00:00;Vente;222000
27542;2020-03-12 00:00:00;Vente;565000
27543;2020-02-28 00:00:00;Vente;500450
27544;2020-02-25 00:00:00;Vente;270500
27545;2020-02-26 00:00:00;Vente;353000
27546;2020-02-21 00:00:00;Vente;233000
27547;2020-02-26 00:00:00;Vente;696000
27548;2020-02-27 00:00:00;Vente;265000
27549;2020-03-16 00:00:00;Vente;535000
27550;2020-03-12 00:00:00;Vente;145000
27551;2020-03-04 00:00:00;Vente;370000
27552;2020-03-09 00:00:00;Vente;346650
27553;2020-03-11 00:00:00;Vente;800000
27554;2020-03-02 00:00:00;Vente;77979
27555;2020-03-10 00:00:00;Vente;343000
27556;2020-03-16 00:00:00;Vente;481900
27557;2020-02-24 00:00:00;Vente;689700
27558;2020-02-21 00:00:00;Vente;206345
27559;2020-03-27 00:00:00;Vente;258000
27560;2020-02-26 00:00:00;Vente;750000
27561;2020-03-10 00:00:00;Vente;125000
27562;2020-03-12 00:00:00;Vente;393000
27563;2020-03-13 00:00:00;Vente;387000
27564;2020-02-25 00:00:00;Vente;133000
27565;2020-03-10 00:00:00;Vente;607500
27566;2020-03-04 00:00:00;Vente;398000
27567;2020-03-06 00:00:00;Vente;297350
27568;2020-03-11 00:00:00;Vente;229030
27569;2020-02-28 00:00:00;Vente;322000
27570;2020-03-09 00:00:00;Vente;636980
27571;2020-03-10 00:00:00;Vente;468000
27572;2020-03-09 00:00:00;Vente;225000
27573;2020-03-06 00:00:00;Vente;163000
27574;2020-03-13 00:00:00;Vente;473700
27575;2020-03-20 00:00:00;Vente;540000
27576;2020-03-19 00:00:00;Vente;201054
27577;2020-03-02 00:00:00;Vente;459800
27578;2020-02-28 00:00:00;Vente;525000
27579;2020-02-26 00:00:00;Vente;743600
27580;2020-03-05 00:00:00;Vente;355000
27581;2020-03-13 00:00:00;Vente;325300
27582;2020-04-02 00:00:00;Vente;371000
27583;2020-03-06 00:00:00;Vente;500000
27584;2020-03-05 00:00:00;Vente;271660
27585;2020-03-13 00:00:00;Vente;433000
27586;2020-03-13 00:00:00;Vente;146000
27587;2020-03-30 00:00:00;Vente;334470
27588;2020-03-31 00:00:00;Vente;433000
27589;2020-03-30 00:00:00;Vente;142000
27590;2020-03-10 00:00:00;Vente;121300
27591;2020-03-11 00:00:00;Vente;142000
27592;2020-03-16 00:00:00;Vente;169000
27593;2020-03-13 00:00:00;Vente;590500
27594;2020-03-16 00:00:00;Vente;221900
27595;2020-03-17 00:00:00;Vente;475000
27596;2020-03-16 00:00:00;Vente;174000
27597;2020-04-02 00:00:00;Vente;438000
27598;2020-03-19 00:00:00;Vente;455185
27599;2020-03-17 00:00:00;Vente;366000
27600;2020-04-09 00:00:00;Vente;239000
27601;2020-03-31 00:00:00;Vente;385000
27602;2020-04-09 00:00:00;Vente;332000
27603;2020-02-27 00:00:00;Vente;148257,2
27604;2020-04-03 00:00:00;Vente;255000
27605;2020-04-02 00:00:00;Vente;55000
27606;2020-03-05 00:00:00;Vente;185000
27607;2020-04-14 00:00:00;Vente;514500
27608;2020-03-16 00:00:00;Vente;305500
27609;2020-03-19 00:00:00;Vente;350000
27610;2020-03-12 00:00:00;Vente;169000
27611;2020-04-03 00:00:00;Vente;374201,75
27612;2020-04-22 00:00:00;Vente;139000
27613;2020-03-27 00:00:00;Vente;460500
27614;2020-03-27 00:00:00;Vente;149600
27615;2020-04-07 00:00:00;Vente;1280000
27616;2020-03-27 00:00:00;Vente;641000
27617;2020-04-03 00:00:00;Vente;420000
27618;2020-04-21 00:00:00;Vente;210100
27619;2020-04-24 00:00:00;Vente;171000
27620;2020-04-23 00:00:00;Vente;223000
27621;2020-04-03 00:00:00;Vente;375000
27622;2020-04-28 00:00:00;Vente;319000
27623;2020-04-27 00:00:00;Vente;858500
27624;2020-04-22 00:00:00;Vente;606500
27625;2020-04-28 00:00:00;Vente;305100
27626;2020-04-29 00:00:00;Vente;75000
27627;2020-05-12 00:00:00;Vente;309000
27628;2020-04-30 00:00:00;Vente;108070
27629;2020-04-24 00:00:00;Vente;192465
27630;2020-04-29 00:00:00;Vente;606200
27631;2020-05-04 00:00:00;Vente;336000
27632;2020-04-28 00:00:00;Vente;347250
27633;2020-05-13 00:00:00;Vente;520000
27634;2020-05-07 00:00:00;Vente;500000
27635;2020-05-06 00:00:00;Vente;115000
27636;2020-04-29 00:00:00;Vente;165000
27637;2020-05-04 00:00:00;Vente;307000
27638;2020-05-06 00:00:00;Vente;320500
27639;2020-05-12 00:00:00;Vente;227000
27640;2020-04-28 00:00:00;Vente;176000
27641;2020-05-12 00:00:00;Vente;165000
27642;2020-04-30 00:00:00;Vente;160000
27643;2020-05-06 00:00:00;Vente;151000
27644;2020-03-10 00:00:00;Vente;205930
27645;2020-04-30 00:00:00;Vente;177000
27646;2020-04-29 00:00:00;Vente;750000
27647;2020-04-22 00:00:00;Vente;540000
27648;2020-05-06 00:00:00;Vente;270220
27649;2020-05-14 00:00:00;Vente;307000
27650;2020-04-29 00:00:00;Vente;426585
27651;2020-05-12 00:00:00;Vente;799670
27652;2020-05-18 00:00:00;Vente;557240
27653;2020-05-06 00:00:00;Vente;1600000
27654;2020-05-15 00:00:00;Vente;386000
27655;2020-05-14 00:00:00;Vente;234021
27656;2020-05-18 00:00:00;Vente;288000
27657;2020-04-29 00:00:00;Vente;205200
27658;2020-05-14 00:00:00;Vente;242000
27659;2020-05-20 00:00:00;Vente;830000
27660;2020-05-20 00:00:00;Vente;150000
27661;2020-05-18 00:00:00;Vente;229000
27662;2020-05-07 00:00:00;Vente;87500
27663;2020-03-04 00:00:00;Vente;140000
27664;2020-05-08 00:00:00;Vente;880000
27665;2020-05-18 00:00:00;Vente;329000
27666;2020-05-11 00:00:00;Vente;102000
27667;2020-05-27 00:00:00;Vente;245000
27668;2020-05-19 00:00:00;Vente;202000
27669;2020-05-13 00:00:00;Vente;770000
27670;2020-05-20 00:00:00;Vente;140000
27671;2020-05-13 00:00:00;Vente;250000
27672;2020-05-07 00:00:00;Vente;829500
27673;2020-05-15 00:00:00;Vente;256000
27674;2020-05-20 00:00:00;Vente;179000
27675;2020-05-25 00:00:00;Vente;197000
27676;2020-05-04 00:00:00;Vente;573000
27677;2020-05-25 00:00:00;Vente;147000
27678;2020-05-27 00:00:00;Vente;470000
27679;2020-05-15 00:00:00;Vente;145000
27680;2020-05-25 00:00:00;Vente;526000
27681;2020-05-22 00:00:00;Vente;75000
27682;2020-05-22 00:00:00;Vente;600000
27683;2020-05-26 00:00:00;Vente;572500
27684;2020-05-07 00:00:00;Vente;643000
27685;2020-05-25 00:00:00;Vente;306000
27686;2020-05-15 00:00:00;Vente;625000
27687;2020-05-27 00:00:00;Vente;455300
27688;2020-05-29 00:00:00;Vente;171900
27689;2020-05-15 00:00:00;Vente;252000
27690;2020-05-20 00:00:00;Vente;95000
27691;2020-05-26 00:00:00;Vente;450000
27692;2020-05-27 00:00:00;Vente;153000
27693;2020-05-22 00:00:00;Vente;435000
27694;2020-05-28 00:00:00;Vente;280000
27695;2020-05-20 00:00:00;Vente;373000
27696;2020-05-28 00:00:00;Vente;360000
27697;2020-05-19 00:00:00;Vente;366000
27698;2020-05-11 00:00:00;Vente;215630
27699;2020-05-29 00:00:00;Vente;530000
27700;2020-05-22 00:00:00;Vente;430000
27701;2020-05-29 00:00:00;Vente;515300
27702;2020-06-05 00:00:00;Vente;476000
27703;2020-05-20 00:00:00;Vente;75000
27704;2020-05-26 00:00:00;Vente;180000
27705;2020-05-15 00:00:00;Vente;603800
27706;2020-05-28 00:00:00;Vente;349000
27707;2020-05-20 00:00:00;Vente;186750
27708;2020-06-05 00:00:00;Vente;542770
27709;2020-05-20 00:00:00;Vente;945000
27710;2020-05-25 00:00:00;Vente;290000
27711;2020-05-15 00:00:00;Vente;806300
27712;2020-05-20 00:00:00;Vente;123000
27713;2020-05-29 00:00:00;Vente;269280
27714;2020-06-09 00:00:00;Vente;
27715;2020-05-25 00:00:00;Vente;302580
27716;2020-05-18 00:00:00;Vente;604600
27717;2020-06-02 00:00:00;Vente;190000
27718;2020-06-05 00:00:00;Vente;390600
27719;2020-05-25 00:00:00;Vente;605000
27720;2020-05-27 00:00:00;Vente;224000
27721;2020-05-26 00:00:00;Vente;414600
27722;2020-05-12 00:00:00;Vente;210000
27723;2020-05-14 00:00:00;Vente;213000
27724;2020-06-10 00:00:00;Vente;523000
27725;2020-05-28 00:00:00;Vente;469000
27726;2020-05-12 00:00:00;Vente;232000
27727;2020-05-20 00:00:00;Vente;449000
27728;2020-05-18 00:00:00;Vente;429850
27729;2020-02-26 00:00:00;Vente;140100
27730;2020-05-27 00:00:00;Vente;470000
27731;2020-05-27 00:00:00;Vente;435000
27732;2020-05-28 00:00:00;Vente;440000
27733;2020-05-20 00:00:00;Vente;272000
27734;2020-05-15 00:00:00;Vente;470000
27735;2020-06-01 00:00:00;Vente;225000
27736;2020-05-20 00:00:00;Vente;244500
27737;2020-05-25 00:00:00;Vente;610000
27738;2020-05-19 00:00:00;Vente;480300
27739;2020-05-29 00:00:00;Vente;192000
27740;2020-06-02 00:00:00;Vente;797000
27741;2020-06-12 00:00:00;Vente;332900
27742;2020-06-08 00:00:00;Vente;405420
27743;2020-06-15 00:00:00;Vente;106935
27744;2020-05-29 00:00:00;Vente;1160000
27745;2020-05-27 00:00:00;Vente;179500
27746;2020-05-27 00:00:00;Vente;227000
