cadastre_id;code_type_voie;code_voie;code_id_commune;prefixe_section;section;numero_plan;nature_culture;nature_culture_speciale;surface_terrain
784;1;5690;148;;NX;86;;;
785;1;3550;148;;NT;4;;;
786;15;2755;142;;KX;27;;;
787;1;4965;144;;EA;481;;;
788;15;3820;142;;MS;76;;;
789;1;1045;148;;MP;255;;;
790;29;615;148;;NH;4;;;
791;15;3820;142;;MR;259;;;
792;22;240;148;;NE;175;;;
793;15;1265;144;;EA;227;;;
794;1;4390;148;;MP;167;;;
795;1;2370;148;;MW;50;;;
796;0;925;142;;KW;173;;;
797;15;1140;148;;MP;419;;;
798;1;2675;148;;NW;43;;;
799;0;925;142;;KW;439;;;
800;15;3943;144;;LW;86;;;
801;1;6227;148;;OH;409;;;
802;1;2460;142;;KW;123;;;
803;5;5645;144;;LX;500;;;
804;15;3820;142;;MR;586;;;
805;0;1005;142;;KX;156;;;
806;1;1715;148;;NS;137;;;
807;0;3470;142;;KW;267;;;
808;15;2755;142;;LW;198;;;
809;15;2188;148;;ND;16;;;
810;1;900;148;;NC;12;;;
811;1;2370;148;;NK;96;;;
812;5;2942;148;;CN;68;;;
813;0;3730;148;;NY;274;;;
814;15;2755;142;;MH;282;;;
815;1;2810;142;;MH;265;;;
816;0;1365;142;;KX;55;;;
817;0;5225;142;;KW;354;;;
818;15;3943;144;;LW;305;;;
819;0;1790;144;;LW;610;;;
820;1;900;148;;MR;365;;;
821;1;1715;148;;NM;218;;;
822;3;745;148;;MR;634;;;
823;15;3820;142;;ML;59;;;
824;15;2630;142;;MI;115;;;
825;1;2370;148;;CO;118;;;
826;15;6485;142;;MH;296;;;
827;0;5895;142;;KW;252;;;
828;15;3820;142;;ML;120;;;
829;22;240;142;;MO;189;;;
830;1;3550;148;;NO;95;;;
831;3;3020;148;;OC;39;;;
832;1;2810;142;;MH;325;;;
833;1;1715;148;;NM;218;;;
834;22;240;142;;MO;189;;;
835;0;4050;148;;NX;88;;;
836;3;745;148;;CP;92;;;
837;1;2370;148;;NE;312;;;
838;1;6035;148;;NS;141;;;
839;1;1355;142;;KW;544;;;
840;5;6364;148;;MY;91;;;
841;1;4965;144;;EA;520;;;
842;15;4483;148;;NS;11;;;
843;0;5525;142;;MH;336;;;
844;0;925;142;;KW;153;;;
845;1;1045;148;;NW;318;;;
846;1;1715;148;;OI;368;;;
847;15;4483;148;;NS;11;;;
848;1;5690;148;;NX;25;;;
849;1;2370;148;;NK;62;;;
850;1;1045;148;;MP;341;;;
851;1;5357;148;;NP;107;;;
852;1;3740;142;;KW;10;;;
853;1;2370;148;;CO;113;;;
854;0;5895;142;;KW;252;;;
855;0;2885;144;;LW;146;;;
856;1;4975;148;;NE;299;;;
857;1;4965;144;;DZ;465;;;
858;1;1715;148;;NP;29;;;
859;23;4576;142;;DK;153;;;
860;1;2370;148;;MY;198;;;
861;5;3323;148;;AW;127;;;
862;1;3478;148;;NT;223;;;
863;0;3210;144;;LW;93;;;
864;1;1805;144;;EA;55;;;
865;1;1045;148;;NW;417;;;
866;1;2325;142;;MK;186;;;
867;1;6035;148;;NS;230;;;
868;3;5910;142;;LY;251;;;
869;3;745;148;;MV;142;;;
870;15;3820;142;;MN;252;;;
871;23;4576;142;;DK;279;;;
872;5;2942;148;;CN;129;;;
873;1;267;148;;OI;293;;;
874;1;1715;148;;OI;515;;;
875;15;3220;144;;DY;354;;;
876;3;745;148;;MR;634;;;
877;0;1365;142;;KX;57;;;
878;1;2370;148;;ND;221;;;
879;1;3217;148;;OC;109;;;
880;0;2885;144;;LW;146;;;
881;1;5380;144;;EH;375;;;
882;30;3545;148;;NK;235;;;
883;1;5385;148;;NV;77;;;
884;15;3820;142;;MR;586;;;
885;1;3550;148;;NM;91;;;
886;15;3820;142;;MR;586;;;
887;15;3820;142;;CR;19;;;
888;1;900;148;;MR;512;;;
889;1;2955;148;;MP;304;;;
890;1;2370;148;;NE;312;;;
891;1;2705;144;;EH;120;;;
892;15;3820;142;;MR;652;;;
893;1;5815;142;;MH;176;;;
894;0;2595;142;;MO;190;;;
895;3;1070;148;;MV;52;;;
896;0;94;142;;KW;182;;;
897;1;1045;148;;NE;360;;;
898;0;925;142;;KW;153;;;
899;1;6513;148;;NH;45;;;
900;1;5380;144;;EH;375;;;
901;1;1045;148;;MP;487;;;
902;1;2955;148;;MP;491;;;
903;1;1045;148;;MP;352;;;
904;0;5225;142;;KW;310;;;
905;1;2150;142;;MH;360;;;
906;1;3217;148;;OC;204;;;
907;0;2595;142;;MO;399;;;
908;0;2595;142;;MO;399;;;
909;1;3217;148;;OC;204;;;
910;15;1140;148;;MR;317;;;
911;1;2370;148;;NL;102;;;
912;0;2885;144;;LW;146;;;
913;1;235;148;;BZ;22;;;
914;1;4965;144;;LX;137;;;
915;5;1040;148;;NL;76;;;
916;0;458;148;;NZ;49;;;
917;1;2370;148;;NK;63;;;
918;1;5380;144;;EH;375;;;
919;15;3357;144;;DY;285;;;
920;29;615;148;;NH;315;;;
921;15;3820;142;;MS;38;;;
922;15;4425;148;;NM;164;;;
923;15;6485;142;;MH;296;;;
924;1;1045;148;;NE;366;;;
925;0;925;142;;KW;439;;;
926;1;2370;148;;NK;66;;;
927;1;4965;144;;MD;19;;;
928;0;3374;148;;NY;274;;;
929;5;3852;148;;;119;;;
930;1;5380;144;;EH;375;;;
931;1;1715;148;;CE;100;;;
932;1;3734;148;;OI;362;;;
933;1;900;148;;MR;365;;;
934;0;3358;144;;EA;416;;;
935;0;2595;142;;MO;131;;;
936;0;3470;142;;KW;268;;;
937;23;3887;142;;LZ;174;;;
938;1;1805;144;;EA;253;;;
939;15;2755;142;;MH;201;;;
940;15;4425;148;;NM;204;;;
941;1;2325;142;;MK;186;;;
942;1;1715;148;;NM;218;;;
943;1;2460;142;;KX;151;;;
944;1;5380;144;;EH;375;;;
945;0;925;142;;KW;176;;;
946;0;2595;142;;MO;167;;;
947;15;1265;144;;EA;227;;;
948;1;660;142;;KW;60;;;
949;3;745;148;;MR;222;;;
950;1;900;148;;MR;413;;;
951;1;3550;148;;NM;126;;;
952;1;2370;148;;NL;70;;;
953;1;900;148;;MR;365;;;
954;15;4483;148;;NS;211;;;
955;15;4740;142;;MH;252;;;
956;1;1045;148;;NH;142;;;
957;22;1356;149;;BL;343;;;
958;31;515;149;;AT;211;;;
959;1;845;150;;AI;673;;;
960;10;150;149;;BK;178;;;
961;15;270;151;;AC;31;;;
962;2;725;149;;BI;71;;;
963;1;819;149;;AV;112;;;
964;1;1360;149;;BI;366;;;
965;1;40;151;;AE;295;;;
966;0;1085;149;;BK;25;;;
967;31;515;149;;AT;211;;;
968;22;1442;149;;AK;10;;;
969;0;530;151;;AH;237;;;
970;0;530;151;;AH;249;;;
971;0;1140;149;;AZ;262;;;
972;0;740;150;;AI;125;;;
973;15;540;149;;AV;74;;;
974;1;1470;149;;BK;553;;;
975;0;311;149;;BH;264;;;
976;1;460;150;;AH;162;;;
977;1;450;150;;AV;220;;;
978;22;1430;149;;AW;174;;;
979;2;1392;149;;AZ;216;;;
980;1;160;149;;BK;375;;;
981;1;1210;150;;AC;70;;;
982;1;860;150;;AH;602;;;
983;0;40;152;;BK;276;;;
984;0;180;153;;D;1516;;;
985;10;9;151;;AE;424;;;
986;1;240;151;;AE;227;;;
987;0;10;154;;BH;828;;;
988;0;320;151;;AE;254;;;
989;5;720;151;;AH;187;;;
990;1;460;150;;AH;121;;;
991;1;800;150;;AL;528;;;
992;0;740;150;;AI;125;;;
993;32;100;151;;AH;188;;;
994;1;1210;150;;AB;65;;;
995;0;481;151;;AD;152;;;
996;3;1370;149;;AK;476;;;
997;5;1130;150;;AK;220;;;
998;0;1150;150;;AI;813;;;
999;0;950;149;;AY;89;;;
1000;14;890;149;;BI;403;;;
1001;1;860;150;;AH;602;;;
1002;0;760;155;;K;320;;;
1003;1;100;149;;AS;186;;;
1004;1;1400;149;;BK;196;;;
1005;15;560;151;;AE;314;;;
1006;0;300;154;;BH;999;;;
1007;0;360;154;;BH;1322;;;
1008;8;B057;149;;AK;43;;;
1009;0;90;149;;BK;537;;;
1010;0;530;151;;AH;256;;;
1011;0;400;151;;AI;209;;;
1012;0;400;151;;AH;473;;;
1013;1;1145;150;;AL;476;;;
1014;0;40;156;;AA;218;;;
1015;1;1360;149;;BD;138;;;
1016;10;570;151;;AE;581;;;
1017;1;595;150;;AI;713;;;
1018;0;150;151;;AE;453;;;
1019;22;932;149;;AZ;440;;;
1020;22;957;150;;AI;274;;;
1021;0;790;149;;AX;352;;;
1022;0;1140;149;;AZ;306;;;
1023;1;770;150;;AH;140;;;
1024;5;48;157;;A;813;;;
1025;1;470;149;;BK;153;;;
1026;0;420;149;;AZ;261;;;
1027;1;20;151;;AI;455;;;
1028;22;1442;149;;AK;469;;;
1029;1;800;150;;AH;516;;;
1030;1;1190;150;;AD;191;;;
1031;1;40;151;;AE;295;;;
1032;0;1100;149;;BL;26;;;
1033;31;515;149;;AV;112;;;
1034;22;171;150;;AH;231;;;
1035;0;105;158;;B;1609;;;
1036;1;760;151;;AH;376;;;
1037;0;260;153;;D;650;;;
1038;5;775;150;;BC;186;;;
1039;0;60;159;;H;531;;;
1040;0;740;150;;AI;125;;;
1041;0;740;150;;AI;125;;;
1042;31;515;149;;AT;210;;;
1043;1;80;150;;AI;672;;;
1044;1;500;151;;AI;425;;;
1045;1;810;150;;AD;53;;;
1046;1;11;149;;AC;307;;;
1047;0;260;153;;D;648;;;
1048;0;670;149;;AY;42;;;
1049;1;845;150;;AI;396;;;
1050;3;1115;150;;AY;279;;;
1051;0;100;156;;AA;315;;;
1052;0;969;149;;AY;147;;;
1053;4;330;149;;BK;387;;;
1054;0;311;149;;BH;204;;;
1055;15;270;151;;AC;562;;;
1056;3;640;149;;BP;32;;;
1057;0;310;151;;AI;186;;;
1058;5;80;151;;AI;450;;;
1059;1;450;150;;AV;139;;;
1060;14;252;151;;AE;567;;;
1061;0;50;150;;AI;36;;;
1062;22;957;150;;AH;330;;;
1063;0;860;149;;AX;38;;;
1064;1;810;150;;AD;164;;;
1065;1;50;149;;BH;582;;;
1066;1;905;150;;AR;559;;;
1067;1;11;149;;BH;348;;;
1068;1;5;154;;BH;1316;;;
1069;0;860;149;;AX;8;;;
1070;0;750;149;;AY;184;;;
1071;1;1220;149;;BI;255;;;
1072;1;80;150;;AI;178;;;
1073;22;1356;149;;BL;343;;;
1074;0;800;149;;BI;267;;;
1075;1;800;150;;AH;516;;;
1076;0;1500;149;;AX;115;;;
1077;0;1280;149;;AY;107;;;
1078;1;460;150;;AH;553;;;
1079;1;1145;150;;AN;74;;;
1080;12;120;155;;K;21;;;
1081;1;340;149;;BI;596;;;
1082;1;538;151;;AC;545;;;
1083;1;460;150;;AH;121;;;
1084;0;311;149;;BH;163;;;
1085;0;1530;149;;AY;17;;;
1086;0;311;149;;BH;204;;;
1087;0;1354;149;;BI;506;;;
1088;8;B151;160;;N;1275;;;
1089;0;955;149;;BK;226;;;
1090;22;932;149;;AZ;260;;;
1091;1;11;149;;BH;29;;;
1092;1;1145;150;;AL;409;;;
1093;32;100;151;;AH;188;;;
1094;1;845;150;;AI;673;;;
1095;5;1130;150;;AL;481;;;
1096;1;50;149;;BI;171;;;
1097;19;180;149;;AX;301;;;
1098;1;860;150;;AH;602;;;
1099;12;1109;149;;AX;341;;;
1100;1;240;151;;AE;247;;;
1101;0;450;149;;AX;117;;;
1102;3;111;158;;C;461;;;
1103;0;1170;149;;BK;125;;;
1104;15;700;151;;AD;241;;;
1105;1;1360;149;;BD;242;;;
1106;22;171;150;;AH;521;;;
1107;0;50;150;;BE;324;;;
1108;0;1280;149;;AY;129;;;
1109;1;590;149;;BL;350;;;
1110;0;770;149;;BI;285;;;
1111;1;160;149;;BK;375;;;
1112;0;360;151;;AE;447;;;
1113;1;780;150;;AH;510;;;
1114;3;640;149;;BM;372;;;
1115;0;1150;150;;AI;65;;;
1116;3;640;149;;AB;349;;;
1117;1;660;150;;AI;322;;;
1118;0;870;149;;AY;33;;;
1119;0;860;149;;AX;244;;;
1120;1;1400;149;;BK;197;;;
1121;12;620;149;;AY;120;;;
1122;0;650;149;;AX;587;;;
1123;10;895;150;;AI;480;;;
1124;1;50;149;;BI;560;;;
1125;1;931;149;;BI;117;;;
1126;22;171;150;;AH;540;;;
1127;1;240;151;;AE;227;;;
1128;1;1360;149;;BD;142;;;
1129;1;520;150;;AE;189;;;
1130;1;590;149;;BL;95;;;
1131;1;590;149;;BL;350;;;
1132;0;860;149;;AX;26;;;
1133;10;280;149;;AX;472;;;
1134;1;11;149;;BH;305;;;
1135;0;740;150;;AI;125;;;
1136;3;521;155;;A;325;;;
1137;1;430;155;;K;341;;;
1138;3;640;149;;AB;349;;;
1139;15;270;151;;AC;31;;;
1140;0;710;149;;AY;17;;;
1141;1;1193;149;;BT;22;;;
1142;0;200;153;;D;441;;;
1143;0;560;150;;AP;181;;;
1144;1;240;151;;AE;247;;;
1145;14;151;151;;AE;588;;;
1146;22;932;149;;AZ;264;;;
1147;2;33;161;;AD;57;;;
1148;1;11;149;;AC;307;;;
1149;0;311;149;;AB;180;;;
1150;1;340;149;;BI;596;;;
1151;31;515;149;;AV;119;;;
1152;0;50;150;;AK;673;;;
1153;0;770;149;;BI;271;;;
1154;1;800;162;;AR;212;;;
1155;8;B128;163;;AD;6;;;
1156;1;26;164;;AE;418;;;
1157;8;B121;165;;B;899;;;
1158;15;290;166;;AC;66;;;
1159;8;B075;167;;A;571;;;
1160;1;62;168;;B;1925;;;
1161;0;27;169;;A;715;;;
1162;1;99;170;;AC;330;;;
1163;1;200;170;;AE;67;;;
1164;8;B002;163;;AC;10;;;
1165;0;6;171;;F;410;;;
1166;15;326;172;;AH;113;;;
1167;0;30;162;;AP;357;;;
1168;15;503;172;;AH;5;;;
1169;8;B128;163;;AD;31;;;
1170;1;39;173;;B;651;;;
1171;8;B088;174;;AB;25;;;
1172;1;200;170;;AE;67;;;
1173;10;60;166;;AC;34;;;
1174;1;122;175;;A;1505;;;
1175;1;26;164;;AC;93;;;
1176;1;200;170;;AH;160;;;
1177;3;64;176;;AS;186;;;
1178;5;525;177;;D;563;S;;800
1179;8;B128;163;;AD;6;;;
1180;15;89;174;;AC;59;;;
1181;8;B016;174;;AC;46;;;
1182;15;290;166;;AC;69;;;
1183;3;18;176;;AO;21;AG;;931
1184;3;104;176;;CA;118;;;
1185;15;205;162;;AV;375;;;
1186;8;B023;163;;AD;15;;;
1187;0;80;169;;A;654;;;
1188;8;B023;163;;AD;30;;;
1189;8;B002;163;;AC;10;;;
1190;15;290;166;;AC;81;;;
1191;8;B432;178;;AB;141;;;
1192;1;62;179;;E;1097;;;
1193;1;26;164;;AC;93;;;
1194;8;B130;163;;AC;30;;;
1195;3;350;180;;AN;157;;;
1196;3;21;164;;E;61;;;
1197;0;23;181;;C;288;;;
1198;33;133;179;;E;1079;;;
1199;1;680;162;;AT;388;;;
1200;8;B130;163;;AC;18;;;
1201;8;B128;163;;AD;6;;;
1202;3;15;164;;AE;276;;;
1203;8;B088;174;;AB;25;;;
1204;3;15;164;;AE;276;;;
1205;1;670;162;;AR;175;;;
1206;34;386;162;;AO;295;;;
1207;0;205;182;;AB;999;;;
1208;8;B079;183;;A;115;;;
1209;8;B128;163;;AD;30;;;
1210;15;30;169;;B;1367;;;
1211;1;180;184;;AI;484;;;
1212;8;B287;165;;E;866;;;
1213;1;62;168;;B;681;;;
1214;1;130;175;;A;1485;;;
1215;1;62;168;;B;1925;;;
1216;22;550;162;;AO;340;;;
1217;1;200;170;;AC;347;;;
1218;1;122;175;;A;1810;;;
1219;15;559;162;;AN;43;;;
1220;1;61;170;;AH;147;;;
1221;0;5;178;;AE;156;;;
1222;0;320;176;;AP;239;;;
1223;15;330;166;;AC;26;;;
1224;3;15;164;;AE;276;;;
1225;1;98;185;;AB;443;;;
1226;0;385;166;;AH;5;;;
1227;0;310;162;;AP;59;;;
1228;12;64;174;;N;999;;;
1229;0;265;162;;AT;124;;;
1230;8;B128;163;;AD;20;;;
1231;5;405;177;;B;458;;;
1232;8;B088;174;;AB;25;;;
1233;8;B133;186;;I;151;;;
1234;1;10;162;;AR;145;;;
1235;0;220;166;;AH;270;;;
1236;8;B023;163;;AD;30;;;
1237;1;26;164;;AD;96;;;
1238;1;100;166;;AE;154;;;
1239;0;43;187;;C;958;;;
1240;0;4;178;;AE;273;;;
1241;2;72;170;;AC;199;;;
1242;8;B095;188;;B;549;;;
1243;0;90;166;;AH;278;;;
1244;0;340;166;;AH;275;;;
1245;15;280;166;;AE;6;;;
1246;8;B201;174;;AD;70;;;
1247;1;79;170;;AB;61;;;
1248;2;655;172;;AH;289;;;
1249;8;B128;163;;AD;21;;;
1250;3;12;189;;AB;91;;;
1251;0;65;187;;C;896;;;
1252;15;30;166;;AA;99;;;
1253;1;10;166;;AH;267;;;
1254;0;160;166;;AH;47;;;
1255;0;265;162;;AT;134;;;
1256;8;B002;163;;AC;10;;;
1257;0;480;190;;C;144;;;
1258;15;30;169;;A;593;;;
1259;1;180;184;;AI;508;;;
1260;1;140;184;;AI;117;;;
1261;8;B128;191;;AD;150;;;
1262;8;B117;186;;H;630;P;;126
1263;1;67;185;;AD;11;;;
1264;8;B235;192;;E;20;;;
1265;0;12;193;;AN;118;;;
1266;8;B087;194;;C;783;;;
1267;0;385;166;;AH;5;;;
1268;8;B128;163;;AD;11;;;
1269;1;62;168;;B;618;;;
1270;12;16;164;;AC;513;;;
1271;8;B128;163;;AD;123;;;
1272;1;91;172;;AH;721;;;
1273;0;76;164;;AB;53;;;
1274;15;280;166;;AH;265;;;
1275;8;B128;163;;AD;29;;;
1276;14;54;195;;B;730;;;
1277;8;B201;174;;AD;47;;;
1278;0;60;191;;L;412;;;
1279;1;90;162;;AR;17;;;
1280;1;400;162;;AT;419;;;
1281;0;340;166;;AH;184;;;
1282;5;13;196;;A;1360;;;
1283;8;B130;163;;AC;11;;;
1284;1;169;170;;AI;51;;;
1285;5;660;177;;AC;884;;;
1286;0;165;185;;AB;180;;;
1287;15;280;166;;AH;265;;;
1288;0;140;177;;AB;227;;;
1289;0;33;186;;I;1294;;;
1290;8;B084;181;;F;559;;;
1291;0;50;174;;N;1021;;;
1292;1;163;170;;AD;42;;;
1293;3;143;197;;F;362;;;
1294;12;16;164;;AC;513;;;
1295;3;315;176;;BH;225;;;
1296;8;B016;174;;AC;71;;;
1297;12;35;198;;A;1040;;;
1298;8;B084;181;;F;542;;;
1299;0;120;172;;C;261;;;
1300;22;324;172;;M;54;;;
1301;8;B014;168;;C;758;;;
1302;1;800;162;;AR;212;;;
1303;0;120;172;;C;521;;;
1304;15;503;172;;AH;1;;;
1305;11;520;162;;AP;518;;;
1306;15;207;174;;AB;25;;;
1307;0;200;183;;D;2455;;;
1308;8;B342;199;;M;769;;;
1309;0;140;169;;A;534;;;
1310;15;89;174;;AC;59;;;
1311;0;220;166;;AH;270;;;
1312;5;183;184;;AC;126;;;
1313;0;10;185;;AB;332;;;
1314;0;50;174;;N;272;;;
1315;8;B128;163;;AD;31;;;
1316;0;60;176;;AP;303;;;
1317;0;33;200;;AC;388;;;
1318;8;B128;163;;AD;21;;;
1319;15;68;170;;AI;22;;;
1320;0;12;171;;F;397;;;
1321;8;B128;163;;AD;31;;;
1322;15;89;174;;AC;59;;;
1323;1;370;162;;AP;32;;;
1324;1;61;170;;AH;56;;;
1325;8;B016;174;;AC;71;;;
1326;1;340;162;;AR;234;;;
1327;8;B108;182;;C;250;;;
1328;1;420;162;;AR;206;;;
1329;0;340;166;;AH;274;;;
1330;5;325;180;;BE;220;;;
1331;8;B234;165;;B;653;;;
1332;12;35;198;;A;1040;;;
1333;12;16;164;;AC;513;;;
1334;1;131;185;;AH;140;;;
1335;15;205;162;;AV;374;;;
1336;0;1780;201;;AL;431;;;
1337;5;390;202;;BD;1;S;;500
1338;1;540;203;;AS;142;;;
1339;0;3110;204;;BP;54;;;
1340;1;2270;204;;BS;105;;;
1341;15;1000;205;;CP;186;;;
1342;1;3020;205;;CO;394;;;
1343;1;240;206;;AO;183;;;
1344;1;410;203;;BX;108;;;
1345;15;960;204;;BL;494;;;
1346;3;213;201;;AM;419;;;
1347;5;420;204;;AT;433;;;
1348;1;37;203;;AV;311;;;
1349;1;2480;204;;BM;113;;;
1350;3;92;203;;BP;453;;;
1351;1;476;203;;BS;221;;;
1352;3;3200;204;;DL;188;;;
1353;19;62;202;;BD;69;;;
1354;5;3498;204;;EO;48;;;
1355;1;11;203;;BZ;335;;;
1356;15;3500;204;;AV;197;;;
1357;15;300;201;;BC;253;;;
1358;0;795;203;;BY;129;;;
1359;0;3190;205;;CP;453;;;
1360;35;1087;201;;AH;33;;;
1361;0;833;207;;CM;293;;;
1362;0;190;203;;BW;581;;;
1363;1;990;205;;CN;169;;;
1364;0;220;208;;BK;91;;;
1365;1;1850;204;;BS;446;;;
1366;12;22;207;;CM;250;;;
1367;8;B050;204;;ET;176;;;
1368;0;1517;201;;AN;320;;;
1369;1;990;205;;CN;169;;;
1370;1;240;206;;AV;31;;;
1371;1;600;205;;CW;147;;;
1372;1;685;201;;AE;372;;;
1373;0;4;203;;AW;144;;;
1374;0;1170;201;;AX;190;;;
1375;5;674;201;;AB;107;;;
1376;1;465;203;;BV;148;;;
1377;0;1780;201;;AL;446;;;
1378;0;454;204;;DR;212;;;
1379;15;60;204;;BS;365;;;
1380;5;2860;204;;BC;240;;;
1381;1;600;205;;CV;89;;;
1382;1;540;203;;AV;429;;;
1383;15;300;201;;AR;149;;;
1384;1;290;203;;AV;134;;;
1385;1;529;207;;BB;76;;;
1386;1;3020;205;;CO;394;;;
1387;1;2031;204;;DR;179;;;
1388;1;350;203;;AV;203;;;
1389;5;710;208;;C;1558;;;
1390;0;3110;204;;BP;54;;;
1391;1;410;203;;BW;571;;;
1392;0;740;208;;BK;26;;;
1393;5;760;204;;DN;101;;;
1394;1;3020;205;;BT;135;;;
1395;5;674;201;;AB;290;;;
1396;5;237;202;;BH;51;;;
1397;1;1240;204;;BM;9;;;
1398;5;2180;204;;EI;9;;;
1399;0;4;203;;AW;144;;;
1400;1;350;203;;AV;247;;;
1401;36;21;207;;CM;177;;;
1402;1;411;203;;AR;443;;;
1403;15;300;201;;BC;253;;;
1404;0;1016;201;;AL;379;;;
1405;1;2784;204;;DP;208;;;
1406;10;35;203;;AR;88;;;
1407;0;323;207;;BR;18;;;
1408;1;2230;204;;AW;160;AG;;217
1409;5;3498;204;;EO;48;;;
1410;15;300;201;;AZ;728;;;
1411;1;630;203;;AV;120;;;
1412;0;400;202;;BY;170;;;
1413;1;685;201;;BI;352;;;
1414;5;760;204;;DN;105;;;
1415;15;467;203;;BR;97;;;
1416;1;2970;204;;BM;1;;;
1417;1;2357;204;;BT;123;;;
1418;15;1680;205;;BV;414;;;
1419;3;2240;204;;AN;1;;;
1420;8;B050;204;;ET;176;;;
1421;5;1512;201;;AC;25;;;
1422;1;600;205;;CW;147;;;
1423;0;2920;204;;BN;269;;;
1424;5;85;202;;BO;10;;;
1425;15;1987;204;;BS;240;;;
1426;0;406;201;;AK;475;;;
1427;1;718;208;;AD;194;;;
1428;0;337;203;;BV;146;;;
1429;15;3500;204;;AW;159;;;
1430;1;540;203;;AT;349;;;
1431;37;231;203;;AX;223;;;
1432;0;910;201;;BC;345;;;
1433;2;448;201;;AD;409;;;
1434;0;510;201;;BC;596;;;
1435;15;1240;201;;BC;707;;;
1436;1;698;208;;AD;122;;;
1437;5;2860;204;;AZ;15;;;
1438;15;2672;204;;CZ;137;;;
1439;5;350;204;;AM;123;;;
1440;5;760;204;;DP;329;;;
1441;1;925;205;;CP;478;;;
1442;15;770;208;;AR;44;S;;55
1443;5;674;201;;AB;107;;;
1444;0;212;207;;CM;184;;;
1445;0;240;204;;BN;118;;;
1446;15;2890;205;;CV;366;;;
1447;1;410;203;;BY;28;;;
1448;0;1329;204;;BN;346;;;
1449;5;790;204;;EL;81;;;
1450;0;190;203;;BW;354;;;
1451;15;2220;205;;CR;423;;;
1452;38;1813;201;;AL;607;;;
1453;5;110;204;;DM;108;;;
1454;1;213;202;;BA;8;;;
1455;15;300;201;;AX;15;;;
1456;15;300;201;;AZ;728;;;
1457;5;210;201;;AN;79;;;
1458;15;60;204;;BS;168;;;
1459;5;199;207;;CK;295;;;
1460;1;350;203;;AV;267;;;
1461;1;830;204;;EA;6;;;
1462;10;5;203;;AV;44;;;
1463;0;1016;201;;AL;642;;;
1464;5;697;208;;AX;94;;;
1465;15;1987;204;;BS;528;;;
1466;1;810;201;;AV;100;;;
1467;5;210;201;;AN;144;;;
1468;1;685;201;;AE;439;;;
1469;0;3030;204;;BN;288;;;
1470;1;600;205;;CW;147;;;
1471;1;350;203;;AT;259;;;
1472;5;964;207;;AO;142;;;
1473;15;690;205;;CT;338;;;
1474;5;2860;204;;BC;191;;;
1475;28;1080;207;;CM;224;;;
1476;1;1880;204;;AY;192;;;
1477;5;361;203;;AV;418;;;
1478;15;1100;201;;AZ;324;;;
1479;5;2850;204;;AM;111;;;
1480;15;1215;205;;BZ;4;;;
1481;35;140;208;;BK;21;;;
1482;1;635;201;;AI;283;;;
1483;1;684;201;;AH;111;;;
1484;1;480;207;;BA;220;;;
1485;1;480;207;;BA;220;;;
1486;1;545;207;;BC;10;AG;;302
1487;0;360;207;;BR;163;;;
1488;5;90;206;;AR;45;;;
1489;0;698;203;;BZ;316;;;
1490;0;1329;204;;BN;411;;;
1491;15;785;201;;AI;284;;;
1492;5;3370;205;;CO;490;;;
1493;0;2950;204;;BR;562;;;
1494;0;833;207;;CM;397;;;
1495;15;2783;205;;CR;662;;;
1496;3;1730;201;;AL;516;;;
1497;1;920;205;;CP;175;;;
1498;10;92;206;;AR;11;;;
1499;1;37;203;;AV;314;;;
1500;1;380;203;;AV;59;;;
1501;8;B079;203;;BV;248;;;
1502;15;2783;204;;BS;528;;;
1503;1;1850;204;;BS;429;;;
1504;1;995;201;;AK;535;;;
1505;0;3420;204;;BN;320;;;
1506;1;410;203;;BX;131;;;
1507;0;337;203;;BV;146;;;
1508;15;2690;205;;CO;203;;;
1509;0;1390;204;;BR;310;;;
1510;15;2783;205;;CR;378;;;
1511;0;1120;205;;CS;166;;;
1512;3;2240;204;;AL;135;;;
1513;0;510;201;;BC;596;;;
1514;10;1757;205;;CR;374;;;
1515;1;1090;205;;CP;238;;;
1516;0;1517;201;;AM;76;;;
1517;1;955;201;;AK;315;;;
1518;0;1517;201;;AM;71;;;
1519;19;293;202;;BA;5;;;
1520;1;635;201;;BD;247;;;
1521;1;2800;204;;BS;368;;;
1522;0;560;205;;CP;48;;;
1523;1;658;205;;BV;330;;;
1524;1;447;203;;AB;24;;;
1525;15;1505;204;;BL;78;;;
1526;30;19;207;;CL;244;;;
1527;1;715;204;;CO;437;;;
1528;5;199;203;;AW;179;;;
1529;1;411;203;;AR;443;;;
1530;15;2783;205;;BT;337;;;
1531;15;3500;204;;AV;230;;;
1532;0;795;201;;AK;476;;;
1533;0;1610;201;;AN;392;;;
1534;28;1080;207;;CM;247;;;
1535;1;635;201;;BD;715;;;
1536;1;1250;204;;BL;568;;;
1537;1;540;203;;AT;349;;;
1538;1;410;203;;BY;120;;;
1539;1;70;204;;BC;244;;;
1540;5;166;203;;AW;850;;;
1541;1;1850;204;;BS;119;;;
1542;5;640;203;;BC;435;;;
1543;0;1170;205;;CM;60;;;
1544;5;940;207;;BO;19;;;
1545;1;1135;201;;AW;257;;;
1546;15;3500;204;;AV;230;;;
1547;15;2890;205;;CP;481;;;
1548;0;610;208;;BK;326;;;
1549;1;447;203;;AB;24;;;
1550;5;570;201;;AI;308;;;
1551;1;635;201;;AI;273;;;
1552;36;21;207;;CM;308;;;
