adresse_id;type_voie;nom_voie;code_postal;nom_commune;code_departement
28833;RUE;NAPOLEON FAUVEAU;95170;DEUIL LA BARRE;95
28834;RUE;DES CLOSEAUX;95130;FRANCONVILLE LA GARENNE;95
28835;RUE;MARIN;95230;SOISY SS MONTMORENCY;95
28836;AV;LA DIVISION LECLERC;95160;MONTMORENCY;95
28837;RUE;DU BOIS JACQUES;95600;EAUBONNE;95
28838;AV;DIVISION LECLERC;95170;DEUIL LA BARRE;95
28839;AV;DES MARAIS;95130;FRANCONVILLE LA GARENNE;95
28840;RUE;ALPHONSE HAUSSAIRE;95880;ENGHIEN LES BAINS;95
28841;RUE;DE L EST;95550;BESSANCOURT;95
28842;AV;DES MARAIS;95130;FRANCONVILLE LA GARENNE;95
28843;MAIL;RENAISSANCE;95120;ERMONT;95
28844;AV;DES MARAIS;95130;FRANCONVILLE LA GARENNE;95
28845;RUE;ST CHARLES;95880;ENGHIEN LES BAINS;95
28846;RUE;VICTOR HUGO;95130;PLESSIS-BOUCHARD (LE);95
28847;RUE;DES BOULEAUX;95130;FRANCONVILLE LA GARENNE;95
28848;RUE;PASTEUR;95320;ST LEU LA FORET;95
28849;RUE;ROBERT FOULON;95360;MONTMAGNY;95
28850;PL;DE LA GARE;95130;FRANCONVILLE LA GARENNE;95
28851;RUE;DU GROS CHENE;95130;FRANCONVILLE LA GARENNE;95
28852;AV;DE PARIS;95230;SOISY SS MONTMORENCY;95
28853;RUE;DE LA SABLIERE;95580;ANDILLY;95
28854;AV;DE LA GARE;95170;DEUIL LA BARRE;95
28855;AV;DE PARIS;95230;SOISY SS MONTMORENCY;95
28856;RES;LES LIGNIERES;95150;TAVERNY;95
28857;RUE;DES MORTEFONTAINES;95170;DEUIL LA BARRE;95
28858;RUE;JEAN POIRE;95210;ST GRATIEN;95
28859;RUE;DES TUILERIES;95360;MONTMAGNY;95
28860;AV;D ALSACE LORRAINE;95600;EAUBONNE;95
28861;RUE;BONNE RENCONTRE;95130;FRANCONVILLE LA GARENNE;95
28862;RUE;DU COLONEL FABIEN;95390;SAINT-PRIX;95
28863;PL;DE LA SEINE;95150;TAVERNY;95
28864;BD;DE VERDUN;95250;BEAUCHAMP;95
28865;RUE;CHARLES BURGER;95130;FRANCONVILLE LA GARENNE;95
28866;AV;CHARLES DE GAULLE;95160;MONTMORENCY;95
28867;AV;DE LA GARE;95250;BEAUCHAMP;95
28868;CHS;JULES CESAR;95130;FRANCONVILLE LA GARENNE;95
28869;RUE;DES AUBEPINES;95170;DEUIL LA BARRE;95
28870;RUE;PASTEUR;95320;ST LEU LA FORET;95
28871;RUE;PIERRE BROSSOLETTE;95600;EAUBONNE;95
28872;RUE;DU HAUT D AULNY;95130;FRANCONVILLE LA GARENNE;95
28873;RUE;DE L ARRIVEE;95880;ENGHIEN LES BAINS;95
28874;RUE;PASTEUR;95410;GROSLAY;95
28875;RUE;ROBERT FOULON;95360;MONTMAGNY;95
28876;RUE;ROBERT JOUBEL;95210;ST GRATIEN;95
28877;ALL;DE CHAMPAGNE;95130;PLESSIS-BOUCHARD (LE);95
28878;CHS;JULES CESAR;95600;EAUBONNE;95
28879;RUE;DE LA SOURCE;95130;FRANCONVILLE LA GARENNE;95
28880;MAIL;RENAISSANCE;95120;ERMONT;95
28881;RUE;DES HAYETTES;95130;FRANCONVILLE LA GARENNE;95
28882;CHS;JULES CESAR;95150;TAVERNY;95
28883;RUE;DE PARIS;95150;TAVERNY;95
28884;RUE;ANATOLE FRANCE;95120;ERMONT;95
28885;PL;DE LA REPUBLIQUE;95130;FRANCONVILLE LA GARENNE;95
28886;PL;D ANJOU;95120;ERMONT;95
28887;AV;CHANZY;95130;FRANCONVILLE LA GARENNE;95
28888;RUE;DE LA STATION;95410;GROSLAY;95
28889;RUE;DE LA TOUR;95130;FRANCONVILLE LA GARENNE;95
28890;RUE;RENE ECHAVIDRE;95150;TAVERNY;95
28891;RUE;GRANGERET DE LA GRANGE;95130;PLESSIS-BOUCHARD (LE);95
28892;RUE;DE TAVERNY;95130;FRANCONVILLE LA GARENNE;95
28893;AV;CHANZY;95130;FRANCONVILLE LA GARENNE;95
28894;RUE;DE SOISY;95600;EAUBONNE;95
28895;RUE;DES CHESNEAUX;95160;MONTMORENCY;95
28896;RUE;DE L EGLISE;95150;TAVERNY;95
28897;RUE;DE PARIS;95130;FRANCONVILLE LA GARENNE;95
28898;RUE;DE SOISY;95600;EAUBONNE;95
28899;RUE;JEAN THOMAS;95600;EAUBONNE;95
28900;ALL;LUCIE AUBRAC;95600;EAUBONNE;95
28901;RUE;DU FORT;95160;MONTMORENCY;95
28902;RUE;PIERRE BROSSOLETTE;95600;EAUBONNE;95
28903;RUE;EDGAR DEGAS;95580;MARGENCY;95
28904;GR;GRANDE RUE;95550;BESSANCOURT;95
28905;RUE;MAURICE BERTEAUX;95360;MONTMAGNY;95
28906;AV;FOCH;95160;MONTMORENCY;95
28907;RUE;JEAN BAPTISTE LEGENDRE;95210;ST GRATIEN;95
28908;AV;DE CEINTURE;95880;ENGHIEN LES BAINS;95
28909;BD;MAURICE BERTEAUX;95130;FRANCONVILLE LA GARENNE;95
28910;RUE;DU GENERAL LECLERC;95120;ERMONT;95
28911;RUE;HAUTE;95170;DEUIL LA BARRE;95
28912;RUE;DES LEVRIERS;95360;MONTMAGNY;95
28913;AV;MAURICE BERTEAUX;95160;MONTMORENCY;95
28914;AV;GAL LECLERC;95250;BEAUCHAMP;95
28915;BD;GAMBETTA;95110;SANNOIS;95
28916;AV;FOCH;95220;HERBLAY-SUR-SEINE;95
28917;AV;RESIDENCE;95110;SANNOIS;95
28918;RUE;DE LA REPUBLIQUE;95100;ARGENTEUIL;95
28919;RUE;ALFRED LABRIERE;95100;ARGENTEUIL;95
28920;AV;ACHILLE ARCHAMBAULT;95110;SANNOIS;95
28921;ALL;DES ACACIAS;95110;SANNOIS;95
28922;RUE;DUGUAY;95100;ARGENTEUIL;95
28923;ALL;PAUL GAUGUIN;95370;MONTIGNY LES CORMEILLES;95
28924;MAIL;JEAN BAPTISTE POQUELIN;95220;HERBLAY-SUR-SEINE;95
28925;AV;GABRIEL PERI;95870;BEZONS;95
28926;QUAI;DE SEINE;95530;LA FRETTE-SUR-SEINE;95
28927;RUE;DU DOCTEUR LERAY;95100;ARGENTEUIL;95
28928;ALL;FANTIN LATOUR;95370;MONTIGNY LES CORMEILLES;95
28929;AV;ARISTIDE MAILLOL;95370;MONTIGNY LES CORMEILLES;95
28930;PL;DU 11 NOVEMBRE;95240;CORMEILLES-EN-PARISIS;95
28931;QUAI;DE SEINE;95530;LA FRETTE-SUR-SEINE;95
28932;QUAI;DU GENIE;95220;HERBLAY-SUR-SEINE;95
28933;AV;DU DOCTEUR FLAMENT;95240;CORMEILLES-EN-PARISIS;95
28934;RUE;AUGUSTE RENOIR;95370;MONTIGNY LES CORMEILLES;95
28935;BD;CHARLES DE GAULLE;95110;SANNOIS;95
28936;RUE;DE LA BERTHIE;95870;BEZONS;95
28937;BD;CHARLES DE GAULLE;95110;SANNOIS;95
28938;RUE;JOHN LENNON;95370;MONTIGNY LES CORMEILLES;95
28939;MAIL;PAUL VERLAINE;95110;SANNOIS;95
28940;AV;DU MARECHAL FOCH;95100;ARGENTEUIL;95
28941;RUE;DE CHANTEPUITS;95220;HERBLAY-SUR-SEINE;95
28942;RUE;DES TARTRES;95110;SANNOIS;95
28943;RUE;EDOUARD VAILLANT;95870;BEZONS;95
28944;RUE;HENRI BARBUSSE;95100;ARGENTEUIL;95
28945;RUE;ARISTIDE BRIAND;95370;MONTIGNY LES CORMEILLES;95
28946;RUE;DU MOULIN SARRAZIN;95100;ARGENTEUIL;95
28947;AV;EMELIE;95240;CORMEILLES-EN-PARISIS;95
28948;AV;FOCH;95220;HERBLAY-SUR-SEINE;95
28949;ALL;DE L ESCAPADE;95220;HERBLAY-SUR-SEINE;95
28950;RUE;LEON PROTAIS;95110;SANNOIS;95
28951;ALL;DES NYMPHEAS;95870;BEZONS;95
28952;ALL;DE CORMEILLES;95110;SANNOIS;95
28953;RUE;ARISTIDE BRIAND;95370;MONTIGNY LES CORMEILLES;95
28954;RUE;DU PLESSIS BOUCHARD;95370;MONTIGNY LES CORMEILLES;95
28955;RUE;DES COURLIS;95100;ARGENTEUIL;95
28956;AV;ARISTIDE MAILLOL;95370;MONTIGNY LES CORMEILLES;95
28957;QUAI;DU GENIE;95220;HERBLAY-SUR-SEINE;95
28958;AV;DES ADAGES;95220;HERBLAY-SUR-SEINE;95
28959;CHE;DE MONTIGNY;95220;HERBLAY-SUR-SEINE;95
28960;CHE;DES GUILLERANDS;95110;SANNOIS;95
28961;RUE;PASTEUR;95100;ARGENTEUIL;95
28962;RUE;ROBERT BRANCHARD;95870;BEZONS;95
28963;RUE;JULES VERNE;95240;CORMEILLES-EN-PARISIS;95
28964;AV;DES ADAGES;95220;HERBLAY-SUR-SEINE;95
28965;RUE;AUX PERLES;95220;HERBLAY-SUR-SEINE;95
28966;RUE;GUY PATIN;95240;CORMEILLES-EN-PARISIS;95
28967;RUE;J J ROUSSEAU;95220;HERBLAY-SUR-SEINE;95
28968;RUE;JEAN MOULIN;95100;ARGENTEUIL;95
28969;RUE;DEFRESNE BAST;95100;ARGENTEUIL;95
28970;AV;STALINGRAD;95100;ARGENTEUIL;95
28971;PL;DU BOIS COURLIS;95220;HERBLAY-SUR-SEINE;95
28972;BD;KARL MARX;95100;ARGENTEUIL;95
28973;RUE;AUGUSTE RENOIR;95370;MONTIGNY LES CORMEILLES;95
28974;RUE;DES CHAMPIOUX;95100;ARGENTEUIL;95
28975;RUE;JOHN LENNON;95370;MONTIGNY LES CORMEILLES;95
28976;RUE;JOHN LENNON;95370;MONTIGNY LES CORMEILLES;95
28977;RUE;DU POIRIER FOURRIER;95100;ARGENTEUIL;95
28978;RUE;DE L ARCHE;95370;MONTIGNY LES CORMEILLES;95
28979;RUE;DE LA CROIX;95220;HERBLAY-SUR-SEINE;95
28980;GR;GRANDE RUE;95370;MONTIGNY LES CORMEILLES;95
28981;RUE;DE LA BERTHIE;95870;BEZONS;95
28982;RUE;GEORGES CLEMENCEAU;95110;SANNOIS;95
28983;RUE;DES ROSES;95100;ARGENTEUIL;95
28984;AV;FOCH;95240;CORMEILLES-EN-PARISIS;95
28985;RUE;FRANCOIS TRUFFAUT;95220;HERBLAY-SUR-SEINE;95
28986;AV;JEAN JAURES;95100;ARGENTEUIL;95
28987;RES;DE BRETAGNE;95100;ARGENTEUIL;95
28988;RUE;DES DESERTS;95100;ARGENTEUIL;95
28989;RUE;ERNESTINE;95100;ARGENTEUIL;95
28990;AV;FOCH;95220;HERBLAY-SUR-SEINE;95
28991;RUE;ALFRED LABRIERE;95100;ARGENTEUIL;95
28992;AV;CAMILLE CLAUDEL;95240;CORMEILLES-EN-PARISIS;95
28993;RUE;GUSTAVE CAILLEBOTTE;95100;ARGENTEUIL;95
28994;RUE;ANTONIN G BELIN;95100;ARGENTEUIL;95
28995;RES;CROIX BLANCHE;95370;MONTIGNY LES CORMEILLES;95
28996;RUE;ROBERT BRANCHARD;95870;BEZONS;95
28997;RUE;EDOUARD VAILLANT;95870;BEZONS;95
28998;PL;FRANCOIS RABELAIS;95100;ARGENTEUIL;95
28999;RUE;HENRI BARBUSSE;95100;ARGENTEUIL;95
29000;AV;DU MARECHAL FOCH;95100;ARGENTEUIL;95
29001;RUE;ETIENNE BAST;95100;ARGENTEUIL;95
29002;AV;DU DOCTEUR FLAMENT;95240;CORMEILLES-EN-PARISIS;95
29003;RUE;DE DIANE;95100;ARGENTEUIL;95
29004;AV;DU GENERAL LECLERC;95240;CORMEILLES-EN-PARISIS;95
29005;RUE;DU GRAND PRIEUR;95110;SANNOIS;95
29006;RUE;DE CHANTEPUITS;95220;HERBLAY-SUR-SEINE;95
29007;RUE;MAURICE BERTEAUX;95870;BEZONS;95
29008;RUE;DE LA PETITE RANGE;95220;HERBLAY-SUR-SEINE;95
29009;RUE;RENE BENAY;95220;HERBLAY-SUR-SEINE;95
29010;AV;GENERAL DE GAULLE;95100;ARGENTEUIL;95
29011;RUE;DES RUISSEAUX;95370;MONTIGNY LES CORMEILLES;95
29012;PL;DU MONTCEL;95220;HERBLAY-SUR-SEINE;95
29013;MAIL;JEAN BAPTISTE POQUELIN;95220;HERBLAY-SUR-SEINE;95
29014;AV;DE VERDUN;95100;ARGENTEUIL;95
29015;ESP;LES FRERES LUMIERE;95220;HERBLAY-SUR-SEINE;95
29016;PL;DE L ORME MACAIRE;95220;HERBLAY-SUR-SEINE;95
29017;RUE;AMBROISE PARE;95870;BEZONS;95
29018;RUE;DE LA GARE;95530;LA FRETTE-SUR-SEINE;95
29019;RUE;DU SERGENT GUIGNOT;95110;SANNOIS;95
29020;RUE;ETIENNE BAST;95100;ARGENTEUIL;95
29021;RUE;MAURICE UTRILLO;95110;SANNOIS;95
29022;RUE;ETIENNE BAST;95100;ARGENTEUIL;95
29023;SQ;DU PICCOLO;95110;SANNOIS;95
29024;RUE;VAUCONSANT;95110;SANNOIS;95
29025;RUE;DU GENERAL SARRAIL;95240;CORMEILLES-EN-PARISIS;95
29026;RUE;PAUL VAILLANT COUTURIER;95100;ARGENTEUIL;95
29027;ESP;SALVADOR ALLENDE;95100;ARGENTEUIL;95
29028;AV;DE LA VICTOIRE;95100;ARGENTEUIL;95
29029;IMP;PLAINCHAULT LACROIX;95870;BEZONS;95
29030;RUE;GABRIEL PERI;95240;CORMEILLES-EN-PARISIS;95
29031;IMP;DE LA PAIX;95240;CORMEILLES-EN-PARISIS;95
29032;RUE;D ANGERS;95100;ARGENTEUIL;95
29033;ALL;TOULOUSE LAUTREC;95370;MONTIGNY LES CORMEILLES;95
29034;RUE;NUNGESSER ET COLI;95100;ARGENTEUIL;95
29035;RES;DE BRETAGNE;95100;ARGENTEUIL;95
29036;RUE;KLEBER;95870;BEZONS;95
29037;RUE;EDOUARD VAILLANT;95870;BEZONS;95
29038;RUE;JEAN JAURES;95870;BEZONS;95
29039;SQ;DU PICCOLO;95110;SANNOIS;95
29040;RUE;LOUIS BLANC;95100;ARGENTEUIL;95
29041;SQ;DU VILLAGE;95110;SANNOIS;95
29042;RUE;DE CHANTEPUITS;95220;HERBLAY-SUR-SEINE;95
29043;RUE;D ARGENTEUIL;95220;HERBLAY-SUR-SEINE;95
29044;RUE;ROBERT BRANCHARD;95870;BEZONS;95
29045;AV;JEAN JAURES;95100;ARGENTEUIL;95
29046;ESP;SALVADOR ALLENDE;95100;ARGENTEUIL;95
29047;AV;STALINGRAD;95100;ARGENTEUIL;95
29048;BD;CHARLES DE GAULLE;95110;SANNOIS;95
29049;RUE;FERNAND CORMON;95100;ARGENTEUIL;95
29050;AV;DU PETIT MARLY;95100;ARGENTEUIL;95
29051;RUE;HENRI BARBUSSE;95100;ARGENTEUIL;95
29052;RUE;PIERRE ALTMEYER;95870;BEZONS;95
29053;SQ;DU VILLAGE;95110;SANNOIS;95
29054;RUE;JOHN LENNON;95370;MONTIGNY LES CORMEILLES;95
29055;MAIL;DES PIRETINS;95110;SANNOIS;95
29056;SQ;AQUITAINE;95100;ARGENTEUIL;95
29057;RUE;DE CERNAY;95110;SANNOIS;95
29058;AV;FOCH;95220;HERBLAY-SUR-SEINE;95
29059;CHE;DE MONTIGNY;95220;HERBLAY-SUR-SEINE;95
29060;AV;GABRIEL PERI;95870;BEZONS;95
29061;RUE;VIGNON;95240;CORMEILLES-EN-PARISIS;95
29062;RUE;MOZART;95870;BEZONS;95
29063;RUE;VOLTAIRE;95100;ARGENTEUIL;95
29064;RUE;GABRIEL PERI;95240;CORMEILLES-EN-PARISIS;95
29065;RTE;DE PONTOISE;95100;ARGENTEUIL;95
29066;RUE;DAGUERRE;95240;CORMEILLES-EN-PARISIS;95
29067;RUE;MOZART;95870;BEZONS;95
29068;RUE;DE LA PETITE RANGE;95220;HERBLAY-SUR-SEINE;95
29069;RUE;MAURICE BERTEAUX;95870;BEZONS;95
29070;AV;STALINGRAD;95100;ARGENTEUIL;95
29071;SQ;DU PICCOLO;95110;SANNOIS;95
29072;QUAI;DE SEINE;95530;LA FRETTE-SUR-SEINE;95
29073;RUE;GABRIEL PERI;95240;CORMEILLES-EN-PARISIS;95
29074;RUE;ROMY SCHNEIDER;95220;HERBLAY-SUR-SEINE;95
29075;RUE;DES GRANDES FONTAINES;95100;ARGENTEUIL;95
29076;MAIL;JEAN BAPTISTE POQUELIN;95220;HERBLAY-SUR-SEINE;95
29077;RUE;DE LA TOURNADE;95220;HERBLAY-SUR-SEINE;95
29078;RUE;GUSTAVE CAILLEBOTTE;95100;ARGENTEUIL;95
29079;RUE;DES ROSES;95100;ARGENTEUIL;95
29080;RUE;GUSTAVE CAILLEBOTTE;95100;ARGENTEUIL;95
29081;RUE;DE RETHONDES;95100;ARGENTEUIL;95
29082;RUE;DE L HOTEL DIEU;95100;ARGENTEUIL;95
29083;CHE;DE MONTIGNY;95220;HERBLAY-SUR-SEINE;95
29084;RUE;MARINETTE REVILLON;95100;ARGENTEUIL;95
29085;AV;FOCH;95220;HERBLAY-SUR-SEINE;95
29086;BD;DU GENERAL DELAMBRE;95100;ARGENTEUIL;95
29087;RUE;ROBERT BRANCHARD;95870;BEZONS;95
29088;PL;PIERRE SEMARD;95100;ARGENTEUIL;95
29089;RUE;MAURICE BERTEAUX;95870;BEZONS;95
29090;RUE;DE MONTESSON;95870;BEZONS;95
29091;ALL;DE GASCOGNE;95370;MONTIGNY LES CORMEILLES;95
29092;RUE;DE RETHONDES;95100;ARGENTEUIL;95
29093;RUE;DES BUCHETTES;95100;ARGENTEUIL;95
29094;AV;ARISTIDE MAILLOL;95370;MONTIGNY LES CORMEILLES;95
29095;RUE;RENE BENAY;95220;HERBLAY-SUR-SEINE;95
29096;RUE;DU PERREUX;95100;ARGENTEUIL;95
29097;BD;KARL MARX;95100;ARGENTEUIL;95
29098;RUE;DES CHASSEURS;95100;ARGENTEUIL;95
29099;IMP;DES ANEMONES;95370;MONTIGNY LES CORMEILLES;95
29100;RUE;DE MONTESSON;95870;BEZONS;95
29101;AV;STALINGRAD;95100;ARGENTEUIL;95
29102;BD;KARL MARX;95100;ARGENTEUIL;95
29103;RUE;DE LA CROIX;95220;HERBLAY-SUR-SEINE;95
29104;RUE;CAREME PRENANT;95100;ARGENTEUIL;95
29105;PL;SALVADOR ALLENDE;95110;SANNOIS;95
29106;AV;JEAN JAURES;95100;ARGENTEUIL;95
29107;RUE;FRANCIS CARTON;95240;CORMEILLES-EN-PARISIS;95
29108;RUE;JOSSELIN;95110;SANNOIS;95
29109;RUE;ROLAND GARROS;95220;HERBLAY-SUR-SEINE;95
29110;RUE;HENRI BARBUSSE;95100;ARGENTEUIL;95
29111;RUE;DE LA PROCESSION;95870;BEZONS;95
29112;RUE;JEAN MERMOZ;95100;ARGENTEUIL;95
29113;RUE;MARINETTE REVILLON;95100;ARGENTEUIL;95
29114;RUE;LEOPOLD GAUTHERIN;95100;ARGENTEUIL;95
29115;RUE;MAURICE BERTEAUX;95870;BEZONS;95
29116;RUE;MARINETTE REVILLON;95100;ARGENTEUIL;95
29117;PL;PIERRE SEMARD;95100;ARGENTEUIL;95
29118;BD;CHARLES DE GAULLE;95110;SANNOIS;95
29119;RUE;DU MARECHAL FOCH;95110;SANNOIS;95
29120;MAIL;MADAME DE SEVIGNE;95110;SANNOIS;95
29121;SQ;JULES FERRY;95110;SANNOIS;95
29122;SQ;JULES FERRY;95110;SANNOIS;95
29123;VLA;DE L ALLIANCE;95110;SANNOIS;95
29124;RUE;JACQUES VERNIOL;95370;MONTIGNY LES CORMEILLES;95
29125;SQ;JULES FERRY;95110;SANNOIS;95
29126;RUE;DE RETHONDES;95100;ARGENTEUIL;95
29127;RUE;HENRI BARBUSSE;95100;ARGENTEUIL;95
29128;RUE;RENE BRIAND;95100;ARGENTEUIL;95
29129;RUE;DE PONTOISE;95220;HERBLAY-SUR-SEINE;95
29130;AV;DE L'ESPACE;95100;ARGENTEUIL;95
29131;RUE;FERDINAND BERTHOUD;95100;ARGENTEUIL;95
29132;LOT;MONT VERNON I;97150;SAINT MARTIN;971
29133;IMP;SIMONE;97150;SAINT MARTIN;971
29134;;HABITATION BEAUREGARD;97227;SAINTE ANNE;972
29135;;ANSE CARITAN;97227;SAINTE ANNE;972
29136;RES;CAMPUS VICTOR SCHOELCHER;97233;SCHOELCHER;972
29137;RES;LES TERRASSES DE LA MARINA;97290;MARIN;972
29138;RES;CAIALI;97200;FORT DE FRANCE;972
29139;RUE;DE LA FONTAINE DIDIER;97200;FORT DE FRANCE;972
29140;;ANSE MITAN;97229;TROIS ILETS;972
29141;;VETIVER;97222;CASE PILOTE;972
29142;LOT;LES PINS CARAIBES;97229;TROIS ILETS;972
29143;;BAS LIDO;97233;SCHOELCHER;972
29144;RUE;VICTOR HUGO;97224;DUCOS;972
29145;;PLAISANCE;97222;CASE PILOTE;972
29146;AV;DE MADIANA;97233;SCHOELCHER;972
29147;RUE;DE LA CARANGUE;97229;TROIS ILETS;972
29148;LOT;LES GOYAVIERS;97224;DUCOS;972
29149;RES;VALINARIS;97232;LE LAMENTIN;972
29150;RES;ROMANA II;97232;LE LAMENTIN;972
29151;RES;PRESTIGE DE LA MEYNARD;97200;FORT DE FRANCE;972
29152;LOT;LES HAUTS DE BARINGTHON;97224;DUCOS;972
29153;RUE;AUBIN EDMOND;97233;SCHOELCHER;972
29154;;DIZAC;97223;DIAMANT;972
29155;ALL;DES MONBINS;97223;DIAMANT;972
29156;;MALLEVAUT;97280;VAUCLIN;972
29157;RES;CAMPUS VICTOR SCHOELCHER;97233;SCHOELCHER;972
29158;RES;PRESTIGE DE LA MEYNARD;97200;FORT DE FRANCE;972
29159;CR;DE COCOTTE;97280;VAUCLIN;972
29160;RES;LES ALAMANDAS II;97212;SAINT JOSEPH;972
29161;;LA DESIRADE;97232;LE LAMENTIN;972
29162;RES;LES JARDINS DE MABOUYAS;97228;SAINTE LUCE;972
29163;RUE;DES PECHEURS;97229;TROIS ILETS;972
29164;RES;PRINCIPAUTE;97200;FORT DE FRANCE;972
29165;;HAB SOUDON;97232;LE LAMENTIN;972
29166;RES;PRINCIPAUTE;97200;FORT DE FRANCE;972
29167;RTE;DE RAVINE VILAINE;97200;FORT DE FRANCE;972
29168;RES;LES RAMIERS 1;97229;TROIS ILETS;972
29169;RES;ROMANA II;97232;LE LAMENTIN;972
29170;RTE;DE RAVINE VILAINE;97200;FORT DE FRANCE;972
29171;RUE;DES ANTHURIUMS;97229;TROIS ILETS;972
29172;LOT;LES CITRONNELLES;97222;CASE PILOTE;972
29173;RES;LE PATIO D ACAJOU;97232;LE LAMENTIN;972
29174;RES;PRINCIPAUTE;97200;FORT DE FRANCE;972
29175;RUE;VINCENT JOLY;97233;SCHOELCHER;972
29176;RUE;DES ANTHURIUMS;97229;TROIS ILETS;972
29177;RTE;DE BALATA;97234;FORT DE FRANCE;972
29178;RES;L OCEANE;97290;MARIN;972
29179;RES;LES TERRASSES DE MADININA;97224;DUCOS;972
29180;RUE;DES FLAMBOYANTS;97229;TROIS ILETS;972
29181;RES;LES PLEIADES CLUNY;97233;SCHOELCHER;972
29182;;LES JARDINS DE BELLE POULE;97200;FORT DE FRANCE;972
29183;RES;BARINGTHON - LA CHASSAING;97224;DUCOS;972
29184;VC;DE BOIS NEUF;97240;FRANCOIS;972
29185;;MONT VERT;97231;ROBERT;972
29186;;MORNE CARETTE;97224;DUCOS;972
29187;RES;ALPINIA;97229;TROIS ILETS;972
29188;RES;BARINGTHON - LA CHASSAING;97224;DUCOS;972
29189;IMP;PRUNE MOUBIN;97232;LE LAMENTIN;972
29190;;ANSE CARITAN;97227;SAINTE ANNE;972
29191;;DESCHAMPS;97216;AJOUPA BOUILLON;972
29192;LOT;LE LAGON DE FLORIDA;97224;DUCOS;972
29193;RES;MOQUIA;97200;FORT DE FRANCE;972
29194;RUE;DES POINSETTIA;97229;TROIS ILETS;972
29195;;LES COTEAUX;97228;SAINTE LUCE;972
29196;;BASSIN TORTUE;97290;MARIN;972
29197;RES;ASTORIA;97200;FORT DE FRANCE;972
29198;;DIZAC;97223;DIAMANT;972
29199;RUE;DE LA BECUNE;97229;TROIS ILETS;972
29200;RES;LES COTTAGES;97228;SAINTE LUCE;972
29201;RES;LES TERRASSES DE LA MARINA;97290;MARIN;972
29202;AV;GEORGES PLISSONNEAU;97200;FORT DE FRANCE;972
29203;TSSE;DU LEVANT;97233;SCHOELCHER;972
29204;RUE;DE LA PLAGE;97220;TRINITE;972
29205;;RAISINIER;97220;TRINITE;972
29206;RUE;DES PECHEURS;97229;TROIS ILETS;972
29207;RES;MAJORELIA;97224;DUCOS;972
29208;RES;DE LA BAIE;97290;MARIN;972
29209;RUE;DES FLAMBOYANTS;97229;TROIS ILETS;972
29210;RES;MAJORELIA;97224;DUCOS;972
29211;CHE;MAGNAN (CR12);97213;GROS MORNE;972
29212;;QUARTIER MORNE A L EAU;97200;FORT DE FRANCE;972
29213;RTE;DE BEAUSEJOUR JAMBETTE;97200;FORT DE FRANCE;972
29214;RUE;DE LA SOURCE;97224;DUCOS;972
29215;;DIZAC;97223;DIAMANT;972
29216;RES;IXORA ACAJOU;97232;LE LAMENTIN;972
29217;RES;PRINCIPAUTE;97200;FORT DE FRANCE;972
29218;LOT;ANSE GROS RAISIN;97228;SAINTE LUCE;972
29219;;HABITATION BOIS CARRE;97232;LE LAMENTIN;972
29220;AV;GEORGES PLISSONNEAU;97200;FORT DE FRANCE;972
29221;RES;LES JARDINS D EMERAUDE;97224;DUCOS;972
29222;LOT;LE DOMAINE DE BELFOND;97227;SAINTE ANNE;972
29223;RES;LA VALLEE DE BOIS QUARRE;97232;LE LAMENTIN;972
29224;CITE;DILLON NORD EST;97200;FORT DE FRANCE;972
29225;;RAISINIER;97220;TRINITE;972
29226;;HABITATION ROCHES CARREES;97232;LE LAMENTIN;972
29227;RES;IMM LA VIGIE;97200;FORT DE FRANCE;972
29228;RUE;DES PECHEURS;97229;TROIS ILETS;972
29229;RUE;BETHLEEM;97233;SCHOELCHER;972
29230;RES;LES TERRASSES DE LA MARINA;97290;MARIN;972
29231;RES;CAMPUS VICTOR SCHOELCHER;97233;SCHOELCHER;972
29232;;MONT VERT;97231;ROBERT;972
29233;AV;JEAN JAURES;97224;DUCOS;972
29234;;HABITATION DESFOURNEAUX;97212;SAINT JOSEPH;972
29235;RES;L EMERAUDE MORNE PAVILLON;97232;LE LAMENTIN;972
29236;;PAYS MELE;97232;LE LAMENTIN;972
29237;IMP;DES INDES;97232;LE LAMENTIN;972
29238;RES;SUCRIER;97200;FORT DE FRANCE;972
29239;RES;GRAND VILLAGE;97233;SCHOELCHER;972
29240;CHEM;DE LA SOURCE DE BADUEL;97300;CAYENNE;973
29241;RES;LES RIVES DU MAHURY;97354;REMIRE MONTJOLY;973
29242;RES;CENTAURE;97310;KOUROU;973
29243;RUE;JULES MINIDOQUE;97354;REMIRE MONTJOLY;973
29244;RTE;DU MAHURY (RD1);97354;REMIRE MONTJOLY;973
29245;LOT;RHUMERIE;97351;MATOURY;973
29246;RTE;DE RABAN;97300;CAYENNE;973
29247;RUE;PAUL AQUIOUPOU;97310;KOUROU;973
29248;RES;LES JARDINS DU MAHURY;97354;REMIRE MONTJOLY;973
29249;CHEM;HILAIRE;97300;CAYENNE;973
29250;AV;DU GENERAL DE GAULLE;97310;KOUROU;973
29251;LOT;LA COLLINE;97354;REMIRE MONTJOLY;973
29252;RES;LES JARDINS DU MAHURY;97354;REMIRE MONTJOLY;973
29253;RTE;DE SUZINI;97354;REMIRE MONTJOLY;973
29254;ALL;DES ETOILES;97310;KOUROU;973
